Episode,Total Reward,Epsilon
654,25816.99751736353,0.2
655,20254.96609360032,0.2
656,14673.085270597761,0.2
657,24346.140195710548,0.1
658,12254.5675466292,0.13460257697900793
659,12506.987475177879,0.2
660,13905.074661059036,0.183663293670873
661,12235.70135462021,0.2
662,12422.717157869,0.2
663,12102.254918082928,0.151050621813238
664,22249.816655846764,0.2
665,10696.635762803053,0.2
666,29874.239127167675,0.2
667,13828.307194240904,0.12996156718699514
668,11646.962907265546,0.2
669,12800.089522083217,0.19800500000000001
670,12776.854201240658,0.2
671,12698.810262418372,0.16950857006046902
672,13776.886853992686,0.2
673,12398.04248678457,0.14657537092873604
674,12271.281333110246,0.2
675,19916.00989710657,0.2
676,41436.5579971253,0.2
677,13264.811150483494,0.1
678,10140.690337770917,0.2
679,24560.077655384634,0.16041521159435276
680,29233.285427276944,0.2
681,11723.378761706259,0.2
682,15618.147500583098,0.2
683,11645.05638580124,0.2
684,10077.85442574285,0.2
685,14535.851229866137,0.2
686,11322.244371250656,0.2
687,13181.154419980412,0.17644404858976023
688,12887.359001408151,0.2
689,11899.193614880915,0.2
690,12921.425237078314,0.14223271049794303
691,12989.138544151523,0.2
692,18346.293262918538,0.14081393921072605
693,12465.78163764772,0.2
694,11727.077971590648,0.17733070210026153
695,28204.889853048386,0.2
696,10179.894194872224,0.2
697,14387.813657346655,0.17822181115604174
698,11907.243294952796,0.16531302159494443
699,13152.220139470674,0.18738293857596075
700,9802.753938650545,0.2
701,12724.562534871797,0.2
702,10547.77716942182,0.2
703,10369.338292429986,0.2
704,27395.717302988913,0.151050621813238
705,28951.5395369013,0.2
706,25983.167341000124,0.2
707,13128.929454354447,0.2
708,26855.585498877525,0.2
709,9003.791515318975,0.2
710,21035.382316731382,0.18092209605492351
711,26395.092196765385,0.2
712,10004.104506089832,0.2
713,12185.739154265386,0.2
714,10958.65128277471,0.2
715,10240.97120634275,0.2
715,13245.919309503823,0.1
716,14070.572022907023,0.1
