Episode,Total Reward,Epsilon
0,1275.5,0.65
1,1975.8999999999996,0.64675
2,1435.3999999999999,0.64351625
3,1050.3,0.64029866875
3,1440.6999999999998,0.64029866875
4,1610.4999999999998,0.63709717540625
5,1145.6999999999998,0.6339116895292187
6,935.4,0.6307421310815726
7,1485.6000000000001,0.6275884204261648
8,1305.4999999999998,0.624450478324034
9,1345.8999999999996,0.6213282259324139
10,1195.6,0.6182215848027518
10,805.3,0.6182215848027518
11,1385.3999999999999,0.615130476878738
12,1105.5,0.6120548244943443
13,1500.4999999999998,0.6089945503718727
14,1045.8000000000002,0.6059495776200133
15,1080.4,0.6029198297319133
16,830.3,0.5999052305832537
17,1695.4999999999998,0.5969057044303374
18,975.4,0.5939211759081857
19,1040.3,0.5909515700286447
20,1065.5,0.5879968121785015
21,1135.5,0.5850568281176091
22,1040.4,0.582131543977021
23,1375.3999999999999,0.579220886257136
24,1145.6999999999998,0.5763247818258503
25,940.4,0.5734431579167211
26,1075.7,0.5705759421271375
26,885.4,0.5705759421271375
27,890.6,0.5677230624165018
28,915.3,0.5648844471044193
29,835.4,0.5620600248688972
30,1095.4,0.5592497247445527
31,920.3,0.55645347612083
32,800.3,0.5536712087402258
33,1040.4,0.5509028526965246
34,910.6,0.548148338433042
35,1155.5,0.5454075967408768
36,1010.4,0.5426805587571724
37,785.6,0.5399671559633865
38,1035.5,0.5372673201835696
39,1025.4,0.5345809835826517
40,960.5,0.5319080786647384
41,990.5,0.5292485382714147
41,825.3,0.5292485382714147
42,1003.0,0.5266022955800577
43,900.4,0.5239692841021574
44,875.4,0.5213494376816465
45,820.3,0.5187426904932383
46,835.6,0.5161489770407721
47,1025.3,0.5135682321555682
48,880.4,0.5110003909947904
49,915.6,0.5084453890398165
50,1015.5999999999999,0.5059031620946174
51,910.4,0.5033736462841443
51,880.7,0.5033736462841443
52,785.3,0.5008567780527236
53,930.3,0.4983524941624599
54,730.3,0.4958607316916476
54,473.6000000000066,0.4958607316916476
55,842.5999999999808,0.4933814280331894
56,1004.5999999999839,0.49091452089302345
57,814.299999999983,0.4884599482885583
57,1116.9999999999798,0.4884599482885583
58,683.799999999988,0.48601764854711554
59,753.4999999999934,0.48358756030437994
