Episode,Total Reward,Epsilon
66,2349.375726689967,0.8201257512162927
67,1093.0820511158286,0.8176653739626438
68,3048.7501904539185,0.8152123778407558
69,1507.2008775935851,0.8127667407072335
70,2102.4008775935836,0.8103284404851119
71,1414.718039902834,0.8078974551636565
72,1353.8008775935873,0.8054737627981655
73,1471.6441097973548,0.803057341509771
74,1734.5227236339392,0.8006481694852418
75,1222.2820511158254,0.798246224976786
76,1421.4855581996092,0.7958514863018556
77,1683.6441097973532,0.79346393184295
78,1985.0421351685507,0.7910835400474212
79,1476.6441097973561,0.7887102894272789
80,1397.6008775935866,0.7863441585589971
81,1669.2421351685525,0.78398512608332
82,1354.5227236339426,0.7816331707050701
83,1502.5227236339406,0.7792882711929549
84,1269.0820511158263,0.776950406379376
85,1273.8446158556417,0.7746195551602378
86,1264.9635195881538,0.7722956964947572
87,2024.4712971124868,0.7699788094052729
88,1312.6008775935861,0.767668872977057
89,1483.644615855641,0.7653658663581259
90,1863.0421351685497,0.7630697687590515
91,1387.8008775935857,0.7607805594527743
92,1434.8008775935866,0.7584982177744161
93,1517.7227236339418,0.7562227231210928
94,1288.0820511158265,0.7539540549517295
95,1393.000877593587,0.7516921927868743
96,2167.6712971124916,0.7494371162085136
97,1368.0008775935878,0.747188804859888
98,2260.6421351685613,0.7449472384453084
99,1443.800877593586,0.7427123967299725
100,1665.2441097973553,0.7404842595397826
101,1824.6421351685533,0.7382628067611632
102,1318.5635195881534,0.7360480183408797
103,1321.9227236339434,0.7338398742858571
104,2195.458975127261,0.7316383546629995
105,2416.9394805944694,0.7294434395990105
106,1724.7085922907058,0.7272551092802134
107,1198.0446158556408,0.7250733439523728
108,1671.0008775935848,0.7228981239205157
109,2279.642135168556,0.7207294295487541
110,1093.3635195881538,0.7185672412601078
111,1977.8421351685524,0.7164115395363275
112,1378.0441097973576,0.7142623049177186
113,1315.9650501492647,0.7121195180029655
114,2131.2712971124943,0.7099831594489566
115,1152.7635195881548,0.7078532099706097
116,1536.6008775935861,0.7057296503406979
117,1582.2855581996107,0.7036124613896758
118,1109.163519588154,0.7015016240055068
119,1407.1635195881531,0.6993971191334902
120,1725.174656656847,0.6972989277760897
121,1383.6008775935875,0.6952070309927615
122,2333.5757266899705,0.6931214098997832
123,1412.0008775935878,0.6910420456700839
124,1330.1227236339446,0.6889689195330736
125,1055.3635195881561,0.6869020127744744
126,1042.882051115829,0.684841306736151
127,1494.7227236339434,0.6827867828159425
128,1617.0008775935862,0.6807384224674947
129,2133.6421351685544,0.6786962072000923
130,1365.0008775935876,0.676660118578492
131,1233.844615855641,0.6746301382227565
132,1378.4446158556416,0.6726062478080883
133,1607.8008775935864,0.6705884290646641
134,1638.400877593585,0.66857666377747
135,1436.800877593588,0.6665709337861376
136,2336.8421351685624,0.6645712209847792
137,1191.1635195881547,0.6625775073218249
138,1736.2008775935865,0.6605897747998594
139,2046.6712971124907,0.6586080054754598
140,1168.8446158556428,0.6566321814590335
141,2016.906358857385,0.6546622849146564
142,1238.600877593589,0.6526982980599124
143,1558.2446158556397,0.6507402031657327
144,1309.0446158556424,0.6487879825562355
145,2295.925788286467,0.6468416186085668
146,1221.282051115829,0.6449010937527411
147,1329.6441097973584,0.6429663904714829
148,1248.4008775935883,0.6410374913000684
149,3101.950190453911,0.6391143788261682
150,2313.3757266899684,0.6371970356896897
151,2103.0421351685554,0.6352854445826206
152,1474.4008775935865,0.6333795882488727
153,1967.0421351685536,0.6314794494841262
154,1185.2446158556431,0.6295850111356738
155,1370.8008775935873,0.6276962561022668
156,2228.242135168558,0.62581316733396
157,2014.2712971124913,0.623935727831958
158,1232.0008775935885,0.6220639206484622
159,2067.974656656846,0.6201977288865168
160,2015.2421351685534,0.6183371356998573
161,1360.8820511158287,0.6164821242927577
162,1322.563519588155,0.6146326779198794
163,1223.0446158556417,0.6127887798861198
164,1370.365050149266,0.6109504135464614
165,2220.871297112495,0.609117562305822
166,1685.4008775935874,0.6072902096189046
167,2022.9063588573854,0.6054683389900478
168,1326.0008775935885,0.6036519339730777
169,1980.642135168555,0.6018409781711584
170,1952.6372713794035,0.6000354552366449
171,1940.8421351685547,0.598235348870935
172,2249.4421351685587,0.5964406428243222
173,1452.600877593588,0.5946513208958493
174,2830.7029040260704,0.5928673669331617
175,1136.2820511158284,0.5910887648323622
176,1355.0008775935873,0.5893154985378651
177,1338.400877593587,0.5875475520422515
178,1335.9180399028364,0.5857849093861247
179,1458.5227236339442,0.5840275546579663
180,1876.1842143781068,0.5822754719939924
181,2156.6421351685553,0.5805286455780104
182,1765.8421351685556,0.5787870596412764
183,1958.4421351685542,0.5770506984623526
184,2683.7757266899766,0.5753195463669655
185,1469.8008775935875,0.5735935877278646
186,2546.3757266899725,0.571872806964681
187,3276.350190453906,0.5701571885437869
188,1254.4446158556423,0.5684467169781556
189,4355.198789421101,0.5667413768272211
190,1659.2446158556404,0.5650411526967395
191,1481.9635195881535,0.5633460292386493
192,1413.5227236339435,0.5616559911509333
193,2488.12578828647,0.5599710231774805
194,2216.6712971124953,0.5582911101079481
195,1589.8008775935873,0.5566162367776242
196,1971.2421351685541,0.5549463880672914
197,2150.0712971124954,0.5532815489030894
198,1568.6008775935875,0.5516217042563801
199,1442.5635195881541,0.549966839143611
200,2082.6421351685535,0.5483169386261801
201,1520.0008775935876,0.5466719878103016
202,3190.302904026079,0.5450319718468707
203,2573.575726689977,0.5433968759313301
204,2610.175726689972,0.5417666853035361
205,2164.242135168556,0.5401413852476254
206,1351.2446158556431,0.5385209610918825
207,1234.644615855643,0.5369053982086068
208,1516.8008775935868,0.535294682013981
209,2112.8421351685565,0.5336887979679391
210,2169.374656656853,0.5320877315740353
211,2347.725788286468,0.5304914683793133
212,2391.925788286471,0.5288999939741753
213,1752.2008775935865,0.5273132939922528
214,2443.77572668997,0.525731354110276
215,2007.442135168554,0.5241541600479452
216,1472.8008775935875,0.5225816975678014
217,1565.922723633943,0.521013952475098
218,2869.175726689985,0.5194509106176727
219,1559.800877593588,0.5178925578858197
220,1353.7635195881553,0.5163388802121622
221,3082.745865607701,0.5147898635715258
222,2605.5757266899705,0.5132454939808112
223,1652.4008775935872,0.5117057574988688
224,1522.0008775935883,0.5101706402263723
225,2154.042135168555,0.5086401283056932
226,2329.271297112498,0.5071142079207761
227,1658.000877593586,0.5055928652970137
228,1460.8008775935878,0.5040760867011227
229,3089.458975127289,0.5025638584410194
230,2112.8421351685565,0.5010561668656963
231,2158.442135168557,0.49955299836509925
232,1573.4008775935881,0.49805433937000393
233,1246.7635195881555,0.4965601763518939
234,1883.4421351685558,0.49507049582283824
235,1867.0008775935862,0.49358528433536975
236,1829.6255469605517,0.49210452848236363
237,4775.712624601993,0.49062821489691655
238,6966.800877593716,0.4891563302522258
239,1763.322723633943,0.48768886126146915
240,4847.112624602,0.48622579467768473
241,1568.2008775935874,0.4847671172936517
242,2025.2421351685543,0.4833128159417707
243,1544.000877593589,0.4818628774939454
244,1638.2008775935883,0.48041728886146357
245,1444.444615855642,0.4789760369948792
246,2102.642135168555,0.47753910888389456
247,1699.2008775935876,0.4761064915572429
248,2582.2712971125043,0.4746781720825711
249,2438.4421351685623,0.4732541375663234
250,1435.84410979736,0.4718343751536244
251,1725.400877593587,0.47041887202816357
252,1199.9635195881556,0.4690076154120791
253,1437.4446158556427,0.46760059256584285
254,1402.4446158556416,0.4661977907881453
255,1640.9227236339432,0.4647991974157809
256,1645.2008775935878,0.46340479982353355
257,1511.8008775935893,0.46201458542406293
258,1369.5635195881546,0.4606285416677907
259,2043.5746566568491,0.45924665604278736
260,1725.0008775935873,0.457868916074659
261,2318.0421351685623,0.45649530932643506
262,1719.6008775935875,0.45512582339845575
263,1631.4008775935872,0.45376044592826037
264,1577.6008775935884,0.4523991645904756
265,1587.200877593589,0.45104196709670413
265,2871.271297112511,0.45104196709670413
266,1670.0008775935867,0.449688841195414
267,1271.244615855643,0.4483397746718278
268,1612.6008775935875,0.4469947553478123
269,2307.6421351685594,0.44565377108176885
270,2272.3746566568557,0.44431680976852356
271,1648.1650501492645,0.44298385933921797
272,1630.600877593586,0.4416549077612003
273,1759.800877593587,0.4403299430379167
274,1366.8820511158283,0.43900895320880295
275,2461.3257882864705,0.43769192634917653
276,3387.150190453913,0.436378850570129
277,2476.0712971125017,0.4350697140184186
278,2560.8421351685674,0.43376450487636337
279,1582.200877593588,0.43246321136173427
280,1671.2008775935872,0.43116582172764906
281,1658.0008775935876,0.42987232426246613
282,2374.242135168562,0.42858270728967873
283,1473.9635195881547,0.4272969591678097
284,2140.6421351685553,0.4260150682903063
285,2598.6712971125053,0.4247370230854354
286,1921.8008775935853,0.4234628120161791
287,1281.444615855643,0.42219242358013054
288,1312.563519588155,0.4209258463093902
289,4192.766629811503,0.419663068770462
290,2883.7757266899825,0.4184040795641506
291,2353.2712971124984,0.41714886732545814
292,2468.6421351685663,0.41589742072348174
293,1684.2008775935872,0.4146497284613113
294,3408.5029040260833,0.41340577927592737
295,3109.702904026073,0.41216556193809956
296,2763.4712971125064,0.41092906525228523
297,5837.043442702337,0.40969627805652836
298,2758.1757266899804,0.40846718922235875
299,1780.8008775935868,0.40724178765469166
300,2353.237271379413,0.4060200622917276
301,2859.071297112512,0.4048020021048524
302,2641.8421351685693,0.40358759609853784
303,2313.24213516856,0.4023768333102422
304,1655.1227236339441,0.4011697028103115
305,1656.4008775935877,0.3999661937018806
306,1492.400877593589,0.39876629512077494
307,3137.375726689988,0.3975699962354126
308,2663.6712971125044,0.3963772862467064
309,1818.400877593587,0.39518815438796623
310,1521.963519588153,0.3940025899248023
311,2739.8712971125065,0.3928205821550279
312,2594.1257882864747,0.39164212040856283
313,1525.6008775935886,0.39046719404733715
314,3072.9029040260716,0.38929579246519513
315,2909.175726689978,0.38812790508779954
316,1859.6421351685567,0.38696352137253615
317,1789.6008775935877,0.38580263080841853
318,2477.8712971125005,0.3846452229159933
319,1483.2008775935878,0.3834912872472453
320,2246.642135168561,0.3823408133855036
321,1523.5227236339445,0.38119379094534706
322,2148.2421351685553,0.380050209572511
323,1741.8008775935878,0.3789100589437935
324,1829.000877593587,0.3777733287669621
325,2828.7257882864787,0.37664000878066123
326,1870.9227236339432,0.37551008875431924
327,1516.4056469294055,0.37438355848805627
328,1878.0008775935871,0.3732604078125921
329,2811.5757266899795,0.37214062658915437
330,1582.2008775935883,0.3710242047093869
331,2286.842135168559,0.3699111320952587
332,2268.4421351685605,0.36880139869897294
333,2060.6421351685553,0.367694994502876
334,1772.2008775935872,0.3665919095193674
335,1879.0008775935867,0.36549213379080925
336,2256.242135168557,0.3643956573894368
337,2644.642135168569,0.3633024704172685
338,1467.6446158556432,0.3622125630060167
339,1866.800877593587,0.3611259253169986
340,1763.9227236339448,0.3600425475410476
341,1683.6441097973598,0.3589624198984244
342,1730.0008775935876,0.35788553263872913
343,1445.0008775935887,0.35681187604081294
344,2377.042135168561,0.3557414404126905
345,1751.800877593587,0.35467421609145244
346,1659.0008775935894,0.35361019344317807
347,2702.925788286479,0.35254936286284855
348,1710.8008775935884,0.35149171477426
349,1758.522723633944,0.3504372396299372
350,1785.6008775935873,0.3493859279110474
351,1558.522723633945,0.34833777012731426
352,1583.400877593589,0.34729275681693234
353,1824.600877593587,0.3462508785464815
354,1714.400877593588,0.34521212591084205
355,1499.000877593589,0.34417648953310953
356,2481.642135168566,0.3431439600645102
357,2603.4421351685673,0.34211452818431665
358,2895.7757266899803,0.3410881845997637
359,1606.6008775935882,0.3400649200459644
360,1765.6008775935866,0.3390447252858265
361,1772.6008775935882,0.33802759110996905
362,2125.4421351685573,0.3370135083366391
363,1740.4008775935883,0.3360024678116292
364,5156.51262460201,0.3349944604081943
365,2346.071297112499,0.33398947702696974
366,1426.4446158556432,0.3329875085958888
367,1774.908592290709,0.33198854607010114
368,2736.9757266899787,0.33099258043189084
369,1914.8008775935864,0.32999960269059514
370,1622.3635195881532,0.32900960388252337
371,1867.0008775935873,0.3280225750708758
372,1748.2008775935874,0.32703850734566314
373,2658.2712971125047,0.32605739182362614
374,2286.8421351685606,0.3250792196481553
375,1645.7227236339443,0.3241039819892108
376,1616.2008775935883,0.32313167004324317
377,2428.774656656857,0.32216227503311345
378,3240.058975127288,0.3211957882080141
379,1862.4441097973588,0.32023220084339005
380,2422.6421351685653,0.31927150424085987
381,1768.400877593587,0.3183136897281373
382,1767.8008775935875,0.31735874865895286
383,1736.600877593588,0.316406672412976
384,2721.6712971125075,0.3154574523957371
385,1978.5842143781085,0.3145110800385499
386,1700.000877593588,0.31356754679843424
387,1773.5253288157703,0.31262684415803893
388,1744.2008775935867,0.3116889636255648
389,1797.7227236339436,0.3107538967346881
390,1695.6008775935882,0.30982163504448407
391,2637.6421351685676,0.3088921701393506
392,1690.800877593588,0.30796549362893255
393,2487.0421351685663,0.30704159714804574
394,2878.325788286485,0.3061204723566016
395,5481.598789421124,0.3052021109395318
396,2873.3757266899825,0.3042865046067132
397,1891.2008775935867,0.30337364509289305
398,2576.842135168568,0.30246352415761435
399,2915.3757266899797,0.3015561335851415
400,1849.2008775935876,0.30065146518438607
401,1763.400877593588,0.2997495107888329
402,1556.1650501492663,0.2988502622564664
403,1681.8008775935887,0.29795371146969696
404,2829.271297112509,0.29705985033528787
405,6346.284990259098,0.296168670784282
406,1661.8008775935884,0.29528016477192914
407,1962.4008775935868,0.29439432427761336
408,1457.7635195881555,0.2935111413047805
409,1712.1227236339435,0.29263060788086614
410,2506.642135168565,0.2917527160572235
411,1823.600877593587,0.29087745790905184
412,1548.844109797361,0.2900048255353247
413,1816.6008775935877,0.28913481105871874
414,2073.4008775935863,0.28826740662554257
415,1528.6446158556423,0.28740260440566595
416,1606.2008775935888,0.28654039659244895
417,1738.432430622341,0.2856807754026716
418,1688.5635195881543,0.2848237330764636
419,6236.312624602026,0.2839692618772342
420,2686.0712971125054,0.2831173540916025
421,2001.400877593587,0.28226800202932767
422,1542.800877593589,0.28142119802323967
423,6306.192989109005,0.28057693442917
424,1858.444615855641,0.27973520362588244
425,1911.4441097973584,0.2788959980150048
426,1858.4008775935877,0.2780593100209598
427,1920.2008775935867,0.2772251320908969
428,1752.2446158556415,0.2763934566946242
429,2253.042135168562,0.2755642763245403
430,1710.4446158556404,0.27473758349556665
431,4325.32326858021,0.27391337074507993
432,4216.350190453932,0.2730916306328447
433,1925.044109797359,0.27227235574094616
434,2347.642135168563,0.2714555386737233
435,1973.522723633944,0.2706411720577021
436,1671.6008775935888,0.269829248541529
437,1769.4008775935881,0.2690197607959044
438,1842.0008775935873,0.26821270151351667
439,1689.0008775935878,0.2674080634089761
440,2975.125788286484,0.2666058392187492
441,1706.200877593589,0.26580602170109296
442,1839.2008775935872,0.26500860363598966
443,1665.2446158556422,0.2642135778250817
444,1873.200877593588,0.26342093709160647
445,1594.2008775935885,0.26263067428033166
446,2546.442135168569,0.26184278225749064
447,1884.7227236339447,0.26105725391071816
448,1445.5635195881553,0.260274082148986
449,1674.600877593589,0.2594932599025391
450,1601.6008775935893,0.25871478012283144
451,1982.122723633944,0.25793863578246295
452,1577.6008775935895,0.2571648198751156
453,1605.1227236339444,0.25639332541549026
454,3535.575726689993,0.2556241454392438
455,1828.6008775935868,0.25485727300292604
456,6436.843442702351,0.25409270118391725
457,1665.7227236339447,0.2533304230803655
458,1536.8446158556426,0.25257043181112443
459,1739.6008775935888,0.25181272051569104
460,2981.175726689982,0.251057282354144
461,1731.8008775935882,0.25030411050708157
462,2061.0008775935867,0.24955319817556032
463,1515.6446158556425,0.24880453858103363
464,1884.8008775935875,0.24805812496529053
465,1791.0446158556413,0.24731395059039465
466,2290.0008775935917,0.24657200873862348
467,1841.0008775935885,0.2458322927124076
468,1708.5635195881534,0.24509479583427038
469,1437.0446158556429,0.24435951144676757
470,2109.2008775935874,0.24362643291242728
471,2163.0008775935876,0.24289555361369
472,1798.2008775935883,0.24216686695284892
473,1902.400877593588,0.24144036635199037
474,2221.200877593591,0.24071604525293439
475,1809.400877593588,0.2399938971171756
476,1958.5227236339433,0.23927391542582405
477,1892.23243062234,0.23855609367954658
478,2208.6008775935893,0.23784042539850794
479,2486.6421351685644,0.2371269041223124
480,2626.0421351685695,0.23641552340994548
481,1738.6008775935884,0.23570627683971565
482,1571.2008775935888,0.2349991580091965
483,2097.8008775935878,0.2342941605351689
484,1859.8008775935875,0.23359127805356342
485,1661.800877593589,0.23289050421940272
486,3712.7501904539167,0.2321918327067445
487,1791.4008775935888,0.23149525720862427
488,1317.644615855643,0.2308007714369984
489,1548.6446158556414,0.2301083691226874
490,1919.2008775935867,0.22941804401531934
491,2855.6712971125107,0.2287297898832734
492,4416.550190453936,0.22804360051362357
493,1649.044615855642,0.2273594697120827
494,1791.4008775935883,0.22667739130294645
495,2519.442135168565,0.22599735912903762
496,1928.2008775935872,0.2253193670516505
497,2029.8008775935853,0.22464340895049556
498,1637.922723633945,0.22396947872364406
499,2515.442135168567,0.22329757028747313
500,1958.4008775935872,0.2226276775766107
501,1811.000877593588,0.22195979454388087
502,3029.271297112514,0.22129391516024924
503,2149.400877593588,0.2206300334147685
504,1684.7227236339445,0.2199681433145242
505,3596.892960519157,0.21930823888458062
506,1711.2008775935885,0.21865031416792688
507,5773.598789421117,0.2179943632254231
508,1959.7227236339434,0.21734038013574683
509,2583.4421351685683,0.21668835899533959
510,1798.2008775935885,0.21603829391835358
511,1630.4008775935883,0.21539017903659852
512,1914.6008775935884,0.21474400849948871
513,1948.6008775935877,0.21409977647399026
514,8960.375726690034,0.21345747714456828
515,1959.2008775935872,0.21281710471313459
516,1741.8008775935887,0.2121786533989952
517,1920.563519588153,0.2115421174387982
518,1891.400877593587,0.2109074910864818
519,3338.1029040260823,0.21027476861322236
520,1776.6008775935884,0.2096439443073827
521,2226.400877593589,0.20901501247446055
522,2678.4421351685696,0.20838796743703716
523,1792.4008775935877,0.20776280353472606
524,1979.8008775935873,0.20713951512412188
525,1888.4008775935886,0.2065180965787495
526,2933.87129711251,0.20589854228901325
527,2071.8008775935864,0.20528084666214622
528,1926.4008775935872,0.20466500412215977
529,2731.242135168572,0.2040510091097933
530,1690.800877593589,0.2034388560824639
531,2831.042135168572,0.2028285395142165
532,2152.800877593588,0.20222005389567385
533,2193.800877593589,0.20161339373398682
534,1859.2008775935872,0.20100855355278485
535,2074.0008775935867,0.20040552789212648
536,2135.200877593588,0.1998043113084501
537,1771.6008775935884,0.19920489837452476
538,1918.8008775935875,0.1986072836794012
539,1887.4441097973586,0.198011461828363
540,1532.844615855643,0.1974174274428779
541,1686.8441097973598,0.19682517516054926
542,3216.5257882864857,0.19623469963506762
543,1996.800877593587,0.1956459955361624
544,1761.8008775935884,0.1950590575495539
545,2000.800877593587,0.19447388037690524
546,2177.400877593589,0.19389045873577454
547,2122.4008775935877,0.19330878735956722
548,2766.642135168571,0.1927288609974885
549,2125.04410979736,0.19215067441449604
550,2828.6008775936007,0.19157422239125255
551,3683.5757266900005,0.1909994997240788
552,1861.2008775935876,0.19042650122490654
553,1810.244109797359,0.18985522172123181
554,1971.4008775935874,0.18928565605606812
555,2736.8421351685706,0.1887177990878999
556,2110.8008775935873,0.1881516456906362
557,1999.4008775935863,0.18758719075356428
558,1733.8008775935884,0.18702442918130358
559,1760.200877593588,0.18646335589375967
560,3156.575726689984,0.1859039658260784
561,1857.685558199612,0.18534625392860016
562,1730.0008775935887,0.18479021516681435
563,2017.0008775935878,0.1842358445213139
564,1902.0008775935867,0.18368313698774996
565,2118.600877593587,0.1831320875767867
566,4797.145865607744,0.18258269131405633
567,7604.800877593709,0.18203494324011416
568,1918.6008775935884,0.18148883841039382
569,2048.8008775935873,0.18094437189516263
570,3065.175726689985,0.18040153877947715
571,1740.000877593588,0.1798603341631387
572,2437.242135168564,0.1793207531606493
573,2894.642135168571,0.17878279090116736
574,2164.2008775935888,0.17824644252846386
575,2719.0421351685713,0.17771170320087848
576,6222.11262460202,0.17717856809127586
577,2738.6421351685713,0.17664703238700202
578,1713.0441097973599,0.17611709128984102
579,1781.4008775935883,0.1755887400159715
580,2352.2008775935924,0.1750619737959236
581,2850.442135168573,0.1745367878745358
582,6745.736772267082,0.1740131775109122
583,2545.0421351685645,0.17349113797837945
584,3176.975726689985,0.17297066456444432
585,2962.4712971125105,0.172451752570751
586,2026.8008775935875,0.17193439731303872
587,1830.200877593588,0.1714185941210996
588,1920.2008775935872,0.1709043383387363
589,2019.4008775935865,0.1703916253237201
590,1887.4008775935883,0.16988045044774894
591,2148.6008775935893,0.1693708090964057
592,2142.44410979736,0.1688626966691165
593,1496.4446158556427,0.16835610857910915
594,2032.800877593586,0.16785104025337183
595,2159.800877593589,0.16734748713261172
596,1786.2441097973606,0.16684544467121387
597,3359.575726689992,0.16634490833720023
598,2246.400877593589,0.16584587361218864
599,2098.4008775935877,0.16534833599135207
600,6432.512624602024,0.164852290983378
601,2180.0008775935885,0.16435773411042787
602,1881.4008775935881,0.1638646609080966
603,2305.200877593591,0.1633730669253723
604,2242.0008775935894,0.16288294772459616
605,1667.0008775935878,0.16239429888142237
606,2137.8008775935878,0.1619071159847781
607,2063.0008775935867,0.16142139463682378
608,6309.112624602023,0.1609371304529133
609,1558.0446158556433,0.16045431906155455
610,2664.4008775935986,0.15997295610436987
611,3425.5757266899923,0.15949303723605676
612,2213.0008775935894,0.1590145581243486
613,4142.550190453925,0.15853751444997555
614,1827.6008775935877,0.1580619019066256
615,1845.0008775935883,0.15758771620090573
616,2161.600877593588,0.157114953052303
617,2627.442135168565,0.1566436081931461
618,1928.200877593588,0.15617367736856666
619,1598.6446158556428,0.15570515633646095
620,2135.4008775935877,0.15523804086745158
621,4184.750190453931,0.15477232674484923
622,1760.9635195881542,0.15430800976461467
623,6202.112624602026,0.15384508573532082
624,2653.0421351685704,0.15338355047811486
625,2784.04213516857,0.15292339982668052
626,6606.010636919843,0.15246462962720048
627,2082.4008775935868,0.15200723573831887
628,2992.2421351685753,0.15155121403110391
629,2221.8441097973614,0.1510965603890106
630,2229.8008775935905,0.15064327070784356
631,1996.4008775935874,0.15019134089572003
632,1700.200877593588,0.14974076687303287
633,2405.6008775935925,0.14929154457241375
634,2148.4008775935886,0.14884366993869652
635,2266.60087759359,0.14839713892888043
636,2116.0008775935885,0.14795194751209378
637,1832.6008775935886,0.1475080916695575
638,2252.800877593591,0.14706556739454882
639,2964.87129711251,0.14662437069236517
640,1731.200877593588,0.14618449758028806
641,2794.6421351685717,0.1457459440875472
642,1994.9227236339432,0.14530870625528455
643,2217.800877593591,0.1448727801365187
644,1988.4008775935872,0.14443816179610913
645,2113.4008775935877,0.1440048473107208
646,2148.600877593588,0.14357283276878863
647,2691.8712971125105,0.14314211427048226
648,3475.325788286491,0.1427126879276708
649,1875.4008775935877,0.1422845498638878
650,2107.1650501492654,0.14185769621429614
651,2664.2421351685693,0.14143212312565326
652,2107.8008775935878,0.1410078267562763
653,6100.512624602018,0.14058480327600748
654,1869.8008775935873,0.14016304886617945
655,2449.3337668134545,0.1397425597195809
656,1924.6008775935877,0.13932333204042216
657,1845.2008775935883,0.1389053620443009
658,4034.545865607717,0.138488645958168
659,2608.800877593596,0.1380731800202935
660,1830.8446158556415,0.13765896048023263
661,1933.8008775935875,0.13724598359879192
662,2087.0008775935876,0.13683424564799554
663,2223.0008775935894,0.13642374291105155
664,2257.0008775935903,0.1360144716823184
665,1922.8008775935878,0.13560642826727143
666,2046.64461585564,0.1351996089824696
667,2750.442135168572,0.1347940101555222
668,1858.4008775935883,0.13438962812505564
668,3498.1524087924367,0.13438962812505564
668,2452.644615855649,0.13438962812505564
668,2978.800877593603,0.13438962812505564
668,3705.6421351685863,0.13438962812505564
668,2848.6008775936025,0.13438962812505564
668,2619.4008775935986,0.13438962812505564
668,3599.042135168586,0.13438962812505564
669,4300.5501904539315,0.13398645924068048
670,2840.042135168571,0.13358449986295842
671,1998.2008775935867,0.13318374636336955
672,5960.112624602007,0.13278419512427944
673,2013.4008775935881,0.1323858425389066
674,2179.5842143781124,0.13198868501128988
675,1914.6056469294047,0.13159271895625602
676,2245.6008775935916,0.13119794079938724
677,2097.2441097973606,0.13080434697698906
678,1686.8446158556424,0.1304119339360581
679,2053.4008775935868,0.13002069813424993
680,2202.0446158556397,0.12963063603984717
681,2363.600877593592,0.12924174413172762
682,3234.671297112513,0.12885401889933243
683,7331.39878942117,0.12846745684263444
684,2105.400877593588,0.12808205447210655
685,2699.8421351685683,0.12769780830869024
686,2511.4008775935954,0.12731471488376417
687,2104.0008775935885,0.12693277073911288
688,3322.9257882864863,0.12655197242689553
689,1890.4446158556414,0.12617231650961486
690,1920.600877593588,0.12579379956008602
691,2151.4008775935886,0.12541641816140575
691,3885.125788286498,0.12541641816140575
692,2283.4008775935918,0.12504016890692154
693,2814.4421351685714,0.12466504840020078
694,2291.200877593592,0.12429105325500017
695,2142.4441097973604,0.12391818009523517
696,3194.8712971125146,0.12354642555494946
697,7033.136772267096,0.12317578627828461
698,3102.871297112516,0.12280625891944975
699,2343.8008775935937,0.1224378401426914
700,1979.8441097973591,0.12207052662226334
701,2238.9227236339466,0.12170431504239655
702,2238.3253288157725,0.12133920209726937
703,2119.800877593588,0.12097518449097756
704,1909.0008775935883,0.12061225893750463
